Bruno Magli	http://www.wikidata.org/entity/Q3645820
Bruno Pieters	http://www.wikidata.org/entity/Q1879133
Bruuns Bazaar	http://www.wikidata.org/entity/Q10436549
Bui, Barbara	http://www.wikidata.org/entity/Q22231612
Burberry	http://www.wikidata.org/entity/Q390107
Cacharel	http://www.wikidata.org/entity/Q576316
Callot Soeurs	http://www.wikidata.org/entity/Q1423925
Calvin Klein	http://www.wikidata.org/entity/Q214800
Camerino, Giuliana	http://www.wikidata.org/entity/Q3938548
Cameron Russell	http://www.wikidata.org/entity/Q5026365
Camila Finn	http://www.wikidata.org/entity/Q4355481
Caprile, Lorenzo	http://www.wikidata.org/entity/Q48689368
Capucci, Roberto	http://www.wikidata.org/entity/Q1113685
Capucci, Roberto (Lugar de nacimiento: Roma, 1929)	http://www.wikidata.org/entity/Q1113685
Cara Delevingne	http://www.wikidata.org/entity/Q1395624
Cardin, Pierre	http://www.wikidata.org/entity/Q299211
Cardin, Pierre (Lugar de nacimiento: Venecia, 1922)	http://www.wikidata.org/entity/Q299211
Cargelli	http://www.wikidata.org/entity/Q13455750
Carin Wester	http://www.wikidata.org/entity/Q4990348
Carlo Palazzi	http://www.wikidata.org/entity/Q5041565
Carlo Pignatelli	http://www.wikidata.org/entity/Q3659726
Carlos Miele	http://www.wikidata.org/entity/Q5042374
Carmen Freudenthal	http://www.wikidata.org/entity/Q42429140
Carmen Kass	http://www.wikidata.org/entity/Q229566
Carmen Marc Valvo	http://www.wikidata.org/entity/Q5043514
Carola Remer	http://www.wikidata.org/entity/Q17612568
Carolina Herrera	http://www.wikidata.org/entity/Q29017366
Carolina Thaler	http://www.wikidata.org/entity/Q9697678
Caroline Brasch Nielsen	http://www.wikidata.org/entity/Q3660600
Caroline Charles	http://www.wikidata.org/entity/Q17418399
Caroline Corinth	http://www.wikidata.org/entity/Q17465837
Caroline Ribeiro	http://www.wikidata.org/entity/Q5045211
Caroline Trentini	http://www.wikidata.org/entity/Q236731
Caroline de Maigret	http://www.wikidata.org/entity/Q2940084
Carolyn Murphy	http://www.wikidata.org/entity/Q2557751
Castelbajac, Jean-Charles de	http://www.wikidata.org/entity/Q1393509
Castro, José	http://www.wikidata.org/entity/Q3032186
Caterina Ravaglia	http://www.wikidata.org/entity/Q3663525
Catherine Malandrino	http://www.wikidata.org/entity/Q5052801
Catherine McNeil	http://www.wikidata.org/entity/Q655936
Cathy Pill	http://www.wikidata.org/entity/Q2942210
Cato Van Ee	http://www.wikidata.org/entity/Q3663612
Cato van Ee	http://www.wikidata.org/entity/Q3663612
Catta Donkersloot	http://www.wikidata.org/entity/Q5054044
Cavalli, Roberto	http://www.wikidata.org/entity/Q352539
Cecile Sinclair	http://www.wikidata.org/entity/Q973482
Cecilia Chancellor	http://www.wikidata.org/entity/Q9185437
Chado Ralph Rucci	http://www.wikidata.org/entity/Q4401317
Chalayan, Hussein	http://www.wikidata.org/entity/Q729418
Chalayan, Hussein (Lugar de nacimiento: Chipre, 1970)	http://www.wikidata.org/entity/Q729418
Chanel	http://www.wikidata.org/entity/Q218115
Chanel (Lugar de nacimiento: Francia, 1883 - Lugar de defunción: Francia, 1971)	http://www.wikidata.org/entity/Q45661
Chanel Iman	http://www.wikidata.org/entity/Q235158
Chanel, Coco	http://www.wikidata.org/entity/Q45661
Chantal Thomass	http://www.wikidata.org/entity/Q2362011
Charlene Almarvez	http://www.wikidata.org/entity/Q5074646
Charles Anastase	http://www.wikidata.org/entity/Q2958386
Charles Creed	http://www.wikidata.org/entity/Q17508403
Charles Creed (designer, probably)	http://www.wikidata.org/entity/Q17508403
Charles James	http://www.wikidata.org/entity/Q5079420
Charles Jourdan	http://www.wikidata.org/entity/Q2959504
Charlotte Free	http://www.wikidata.org/entity/Q2960977
Charlotte Ronson	http://www.wikidata.org/entity/Q5086127
Chloe	http://www.wikidata.org/entity/Q469309
Chloe Mortaud	http://www.wikidata.org/entity/Q2233398
Chloé Mortaud	http://www.wikidata.org/entity/Q2233398
Chocheng	http://www.wikidata.org/entity/Q5103507
Chris Benz	http://www.wikidata.org/entity/Q5105886
Chris Van der Burght	http://www.wikidata.org/entity/Q52470865
Christian Cota	http://www.wikidata.org/entity/Q5109468
Christian Dior	http://www.wikidata.org/entity/Q159694
Christian Dior (Lugar de nacimiento: Francia, 1905 - Fecha de defunción: 1957)	http://www.wikidata.org/entity/Q159694
Christian Lacroix	http://www.wikidata.org/entity/Q350844
Christian Louboutin	http://www.wikidata.org/entity/Q452136
Christian Siriano	http://www.wikidata.org/entity/Q13424634
Christian Wijnants	http://www.wikidata.org/entity/Q15873901
Christiane Bailly	http://www.wikidata.org/entity/Q2965738
Christophe Josse	http://www.wikidata.org/entity/Q5111769
Christophe Lemaire	http://www.wikidata.org/entity/Q17523744
Christopher Kane	http://www.wikidata.org/entity/Q5112657
Christopher Raeburn	http://www.wikidata.org/entity/Q5113106
Christopher Shannon	http://www.wikidata.org/entity/Q5113226
Chrystele Saint Louis Augustin	http://www.wikidata.org/entity/Q16541166
Claes Iversen	http://www.wikidata.org/entity/Q15711751
Clara Alonso	http://www.wikidata.org/entity/Q2975472
Clark, Ossie	http://www.wikidata.org/entity/Q7107475
Claude Montana	http://www.wikidata.org/entity/Q1096995
Claude Saint-Cyr	http://www.wikidata.org/entity/Q2978114
Claudia Mason	http://www.wikidata.org/entity/Q11690758
